risk_budget,method,seed,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,fixed_risk_covered,fixed_risk_covered_ci95,fixed_risk_success,fixed_risk_success_ci95,fixed_risk_utility,fixed_risk_utility_ci95,groups
0.074,label_quality_first_selection,3,0.525,0.042742,0.51671,0.007209,0.533476,0.043153,0.415738,0.001687,0.326092,0.002414,0.069685,0.00626,0.10885,0.005573,0.040723,0.002315,0.15267,0.00069,0.233711,0.0,0.143261,0.000305,0.033567,0.001098,0.065941,0.002513,0.038256,0.001363,0.042354,0.000828,0.171684,0.011141,0.297164,0.052132,0.1,0.066155,0.052083,0.03563,0.054964,0.037488,80
0.074,label_quality_first_selection,4,0.522917,0.048181,0.516998,0.007276,0.530345,0.048469,0.416079,0.002154,0.326075,0.002158,0.07077,0.006124,0.108776,0.005575,0.040944,0.002235,0.152255,0.000697,0.233711,0.0,0.143261,0.000305,0.034307,0.001058,0.066215,0.00266,0.037658,0.001258,0.042517,0.000775,0.172824,0.010982,0.288649,0.055786,0.1,0.066155,0.06875,0.047812,0.071181,0.049282,80
0.074,label_quality_first_selection,5,0.483333,0.044485,0.51698,0.007502,0.491433,0.044531,0.415223,0.001869,0.326583,0.002202,0.070267,0.006267,0.109905,0.005544,0.041154,0.002386,0.15222,0.000697,0.233711,0.0,0.143261,0.000305,0.034509,0.001116,0.066029,0.00259,0.038703,0.001171,0.042666,0.000757,0.173273,0.011159,0.339877,0.049138,0.1,0.066155,0.039583,0.029197,0.042425,0.030914,80
0.074,label_quality_first_selection,6,0.516667,0.044863,0.514537,0.00718,0.524636,0.045005,0.415925,0.001882,0.327634,0.002271,0.070064,0.006265,0.109616,0.005505,0.041264,0.002263,0.15274,0.000672,0.233711,0.0,0.143261,0.000305,0.035011,0.001075,0.066024,0.002426,0.037878,0.001399,0.042581,0.000769,0.172907,0.011072,0.311359,0.052239,0.1,0.066155,0.060417,0.044349,0.062901,0.0457,80
0.074,label_quality_first_selection,7,0.466667,0.047708,0.515787,0.007164,0.474598,0.048149,0.414627,0.002339,0.327432,0.00213,0.070015,0.006157,0.110298,0.005445,0.041586,0.002315,0.15246,0.000637,0.233711,0.0,0.143261,0.000305,0.03431,0.001129,0.066225,0.002691,0.037952,0.001215,0.042427,0.000709,0.173531,0.011011,0.327512,0.050857,0.1,0.066155,0.060417,0.041191,0.063211,0.042985,80
0.074,label_quality_first_selection,8,0.527083,0.045179,0.516608,0.007311,0.534393,0.045568,0.414157,0.001813,0.3246,0.002212,0.071402,0.006235,0.109651,0.005507,0.040726,0.002331,0.152109,0.000671,0.233711,0.0,0.143261,0.000305,0.034179,0.001152,0.065866,0.002608,0.038875,0.001272,0.042401,0.000706,0.174003,0.011094,0.276991,0.049083,0.1,0.066155,0.072917,0.049937,0.075416,0.051443,80
0.074,label_quality_first_selection,9,0.495833,0.04648,0.516963,0.007298,0.50375,0.0468,0.414391,0.002007,0.325356,0.001951,0.070243,0.006066,0.109823,0.005509,0.041276,0.002295,0.152648,0.000742,0.233711,0.0,0.143261,0.000305,0.034585,0.001088,0.066532,0.002548,0.037452,0.001365,0.042555,0.00074,0.173248,0.010975,0.342573,0.051961,0.1,0.066155,0.060417,0.041599,0.063215,0.043373,80
0.074,domain_mix_robust_selection,0,0.516667,0.040093,0.539812,0.006352,0.540095,0.040196,0.497955,0.00193,0.400588,0.002187,0.06552,0.00511,0.095809,0.004638,0.041166,0.002372,0.151508,0.000675,0.246793,0.0,0.165197,0.000713,0.044788,0.002467,0.0564,0.002298,0.054493,0.001649,0.036967,0.000792,0.15796,0.00938,0.295042,0.045178,0.1,0.066155,0.052083,0.038368,0.056286,0.040871,80
0.074,domain_mix_robust_selection,1,0.522917,0.043387,0.539609,0.006542,0.546815,0.043383,0.498097,0.001632,0.39843,0.002399,0.064781,0.005273,0.095204,0.004579,0.040864,0.002377,0.150868,0.00071,0.246793,0.0,0.165197,0.000713,0.044793,0.002289,0.05661,0.002184,0.053872,0.00161,0.036817,0.000723,0.156616,0.009562,0.273194,0.045506,0.1,0.066155,0.047917,0.032972,0.052025,0.035597,80
0.074,domain_mix_robust_selection,2,0.5875,0.046115,0.540777,0.00614,0.609721,0.045778,0.494373,0.002005,0.399827,0.002434,0.064095,0.005361,0.094469,0.004541,0.041612,0.002321,0.152133,0.00067,0.246793,0.0,0.165197,0.000713,0.04455,0.002473,0.055743,0.00226,0.054016,0.001561,0.036723,0.000756,0.155753,0.009574,0.236238,0.044138,0.0875,0.062311,0.0625,0.045895,0.065667,0.04794,80
0.074,domain_mix_robust_selection,3,0.533333,0.046634,0.540075,0.006481,0.555684,0.046064,0.496768,0.002,0.398801,0.002306,0.064674,0.005339,0.095127,0.004439,0.041502,0.002347,0.151289,0.000655,0.246793,0.0,0.165197,0.000713,0.044609,0.00235,0.056125,0.002278,0.054695,0.001461,0.036583,0.00078,0.15677,0.009452,0.291672,0.049823,0.0875,0.062311,0.047917,0.037747,0.050996,0.039469,80
0.074,domain_mix_robust_selection,4,0.541667,0.047388,0.540771,0.006643,0.565399,0.047738,0.496318,0.002241,0.39908,0.002096,0.063758,0.005321,0.094406,0.004521,0.040708,0.002362,0.15168,0.000677,0.246793,0.0,0.165197,0.000713,0.044745,0.002447,0.056094,0.002245,0.053875,0.00155,0.0364,0.000724,0.154916,0.00955,0.253182,0.046608,0.1,0.066155,0.060417,0.042403,0.064495,0.044944,80
0.074,domain_mix_robust_selection,5,0.54375,0.039303,0.539891,0.006468,0.567347,0.039675,0.496338,0.001994,0.398807,0.00233,0.064039,0.005211,0.09616,0.004618,0.041518,0.002299,0.151904,0.000645,0.246793,0.0,0.165197,0.000713,0.045033,0.002395,0.055768,0.002228,0.053947,0.001582,0.036819,0.000684,0.156917,0.009405,0.27063,0.045636,0.1,0.066155,0.05625,0.037635,0.060391,0.040348,80
0.074,domain_mix_robust_selection,6,0.514583,0.045828,0.540819,0.006507,0.538506,0.045963,0.497723,0.001874,0.398088,0.002206,0.063826,0.005093,0.095158,0.004267,0.040914,0.002378,0.151882,0.000605,0.246793,0.0,0.165197,0.000713,0.044705,0.002552,0.056768,0.002398,0.054072,0.001536,0.03663,0.000749,0.155651,0.009134,0.293086,0.051503,0.1,0.066155,0.05625,0.038958,0.060358,0.041558,80
0.074,domain_mix_robust_selection,7,0.516667,0.041337,0.540576,0.006706,0.539876,0.041123,0.497263,0.002051,0.396304,0.002362,0.06367,0.005209,0.095405,0.004437,0.041449,0.002214,0.151347,0.000586,0.246793,0.0,0.165197,0.000713,0.044581,0.002312,0.056429,0.002254,0.054711,0.001589,0.036828,0.000749,0.155949,0.009308,0.281074,0.048353,0.1,0.066155,0.05625,0.039389,0.060464,0.042022,80
0.074,domain_mix_robust_selection,8,0.545833,0.042693,0.53992,0.006474,0.569118,0.042858,0.49486,0.002016,0.400733,0.001947,0.064244,0.00518,0.095068,0.004512,0.04166,0.002277,0.151565,0.000587,0.246793,0.0,0.165197,0.000713,0.044489,0.002474,0.056962,0.002182,0.054877,0.001488,0.037105,0.000667,0.156375,0.009337,0.258626,0.044123,0.1,0.066155,0.060417,0.041191,0.064575,0.043862,80
0.074,domain_mix_robust_selection,9,0.572917,0.043813,0.540208,0.006244,0.59623,0.04396,0.495956,0.001902,0.397329,0.00221,0.064451,0.005307,0.094581,0.004524,0.040816,0.002306,0.151581,0.000611,0.246793,0.0,0.165197,0.000713,0.044751,0.002605,0.05592,0.00231,0.053737,0.001459,0.036416,0.000765,0.155795,0.009477,0.257698,0.048037,0.1,0.066155,0.060417,0.043192,0.064537,0.045752,80
0.074,causal_feature_coverage_selection,0,0.5375,0.043864,0.556826,0.006005,0.571896,0.04379,0.540198,0.00177,0.435828,0.002161,0.052199,0.004589,0.086398,0.004051,0.038731,0.001992,0.14334,0.00072,0.247983,0.0,0.166384,0.000643,0.042983,0.00219,0.056591,0.002119,0.051839,0.00145,0.037465,0.00066,0.136363,0.008284,0.266139,0.044966,0.1,0.066155,0.058333,0.040719,0.063455,0.043963,80
0.074,causal_feature_coverage_selection,1,0.583333,0.048271,0.55552,0.005979,0.61826,0.048227,0.540595,0.001738,0.435924,0.001776,0.052416,0.004598,0.085541,0.003825,0.039151,0.002007,0.143832,0.000644,0.247983,0.0,0.166384,0.000643,0.043115,0.002207,0.057642,0.002145,0.051315,0.001414,0.036982,0.000674,0.136147,0.008114,0.221411,0.047067,0.1,0.066155,0.06875,0.046378,0.073829,0.049689,80
0.074,causal_feature_coverage_selection,2,0.53125,0.048998,0.556611,0.005663,0.564983,0.048213,0.540814,0.001828,0.43762,0.002427,0.052495,0.004542,0.085218,0.003824,0.038825,0.002038,0.144316,0.000635,0.247983,0.0,0.166384,0.000643,0.043779,0.002262,0.057079,0.002273,0.051522,0.001426,0.037168,0.000666,0.135821,0.008079,0.260322,0.045096,0.1,0.066155,0.047917,0.033981,0.052986,0.037129,80
0.074,causal_feature_coverage_selection,3,0.564583,0.044063,0.55611,0.005942,0.598972,0.043842,0.541143,0.001737,0.437931,0.001881,0.052072,0.004601,0.08533,0.003807,0.03867,0.002033,0.144075,0.000709,0.247983,0.0,0.166384,0.000643,0.04249,0.002249,0.056878,0.002213,0.05156,0.001433,0.037302,0.00066,0.135404,0.008097,0.251211,0.045541,0.1,0.066155,0.06875,0.046012,0.073865,0.049363,80
0.074,causal_feature_coverage_selection,4,0.552083,0.037025,0.55678,0.005687,0.586991,0.036794,0.539913,0.001831,0.436477,0.002198,0.052779,0.004473,0.08563,0.003687,0.038442,0.002135,0.143853,0.000665,0.247983,0.0,0.166384,0.000643,0.043256,0.00207,0.057152,0.002202,0.051439,0.001401,0.036845,0.000697,0.136222,0.007978,0.231198,0.043822,0.1,0.066155,0.058333,0.040719,0.063401,0.043912,80
0.074,causal_feature_coverage_selection,5,0.533333,0.040008,0.556122,0.005686,0.568529,0.039708,0.543455,0.002054,0.436371,0.002154,0.052647,0.004438,0.08623,0.003918,0.039091,0.001973,0.143851,0.000823,0.247983,0.0,0.166384,0.000643,0.042756,0.002139,0.057387,0.002252,0.051759,0.001449,0.036859,0.000719,0.136864,0.008055,0.264112,0.046084,0.1,0.066155,0.05,0.035538,0.055107,0.03868,80
0.074,causal_feature_coverage_selection,6,0.585417,0.044634,0.556001,0.005521,0.619965,0.044706,0.541402,0.001835,0.435213,0.002306,0.05213,0.004507,0.085473,0.003917,0.03899,0.002136,0.144051,0.000576,0.247983,0.0,0.166384,0.000643,0.042757,0.00222,0.057036,0.00221,0.050995,0.001362,0.036681,0.000663,0.13573,0.008149,0.230351,0.045251,0.1,0.066155,0.066667,0.045237,0.071725,0.048505,80
0.074,causal_feature_coverage_selection,7,0.575,0.041864,0.555939,0.00572,0.609864,0.04204,0.541168,0.001963,0.437403,0.001768,0.052006,0.004656,0.086231,0.003975,0.038388,0.002146,0.144856,0.000671,0.247983,0.0,0.166384,0.000643,0.042978,0.002238,0.056742,0.002187,0.051234,0.001478,0.036446,0.00076,0.135873,0.008313,0.219132,0.040993,0.1,0.066155,0.060417,0.042403,0.064898,0.044944,80
0.074,causal_feature_coverage_selection,8,0.54375,0.041395,0.555499,0.005497,0.578228,0.040839,0.542721,0.002153,0.438608,0.002121,0.052615,0.004508,0.085438,0.003924,0.03924,0.002099,0.143906,0.000653,0.247983,0.0,0.166384,0.000643,0.042751,0.002189,0.05715,0.002233,0.051631,0.001434,0.037117,0.000683,0.136313,0.008154,0.249831,0.044999,0.1,0.066155,0.058333,0.039882,0.063462,0.043179,80
0.074,causal_feature_coverage_selection,9,0.575,0.04105,0.555694,0.005674,0.609995,0.041289,0.541731,0.001828,0.43698,0.002221,0.052525,0.00448,0.08531,0.004034,0.039063,0.002108,0.144358,0.000535,0.247983,0.0,0.166384,0.000643,0.042654,0.002211,0.057,0.002175,0.051231,0.001482,0.037488,0.00069,0.136039,0.008203,0.240507,0.046262,0.1,0.066155,0.060417,0.042403,0.064847,0.044921,80
0.074,proposed_mechanism_coverage_audit_v4,0,0.5625,0.039998,0.580301,0.00477,0.613116,0.039535,0.595031,0.001551,0.487392,0.002037,0.039246,0.003781,0.073324,0.002862,0.03625,0.00197,0.126213,0.000637,0.234446,0.0,0.153858,0.000614,0.042369,0.00209,0.055211,0.002016,0.050768,0.001334,0.035291,0.000686,0.112364,0.00656,0.225699,0.043913,0.1,0.066155,0.06875,0.0471,0.074406,0.050499,80
0.074,proposed_mechanism_coverage_audit_v4,1,0.591667,0.041459,0.580835,0.005084,0.641349,0.040495,0.596575,0.001769,0.488489,0.001854,0.039123,0.003583,0.073598,0.003039,0.035702,0.001971,0.126617,0.000705,0.234446,0.0,0.153858,0.000614,0.042066,0.001987,0.056041,0.002049,0.050493,0.001486,0.034755,0.000609,0.112172,0.006499,0.196617,0.041327,0.1,0.066155,0.064583,0.043678,0.071125,0.047923,80
0.074,proposed_mechanism_coverage_audit_v4,2,0.572917,0.045699,0.582423,0.004901,0.624363,0.045564,0.594305,0.002132,0.490698,0.002197,0.03936,0.003677,0.07267,0.002954,0.036418,0.001841,0.127396,0.000693,0.234446,0.0,0.153858,0.000614,0.042655,0.002145,0.055529,0.002099,0.050464,0.001526,0.035213,0.000601,0.112071,0.006476,0.221177,0.048458,0.1,0.066155,0.0625,0.044778,0.068135,0.047966,80
0.074,proposed_mechanism_coverage_audit_v4,3,0.589583,0.041477,0.580941,0.004798,0.640424,0.041107,0.594275,0.001832,0.48807,0.002152,0.039202,0.003638,0.072615,0.003244,0.036834,0.001766,0.126994,0.000671,0.234446,0.0,0.153858,0.000614,0.041882,0.00217,0.055875,0.002111,0.050249,0.001534,0.035296,0.000563,0.11208,0.006616,0.218685,0.043216,0.1,0.066155,0.064583,0.044063,0.071019,0.048215,80
0.074,proposed_mechanism_coverage_audit_v4,4,0.591667,0.044218,0.580567,0.004632,0.642379,0.043851,0.595772,0.00187,0.488867,0.002178,0.039583,0.00364,0.073978,0.002863,0.036144,0.001813,0.126863,0.000689,0.234446,0.0,0.153858,0.000614,0.041689,0.002144,0.055176,0.00205,0.050699,0.00141,0.035079,0.00065,0.113138,0.006367,0.188948,0.03835,0.1,0.066155,0.070833,0.048541,0.076447,0.051935,80
0.074,proposed_mechanism_coverage_audit_v4,5,0.583333,0.045757,0.580268,0.005044,0.633672,0.045154,0.595635,0.001993,0.489238,0.002162,0.038358,0.003562,0.073249,0.00289,0.036487,0.001832,0.126338,0.000658,0.234446,0.0,0.153858,0.000614,0.042436,0.00206,0.055086,0.002132,0.050472,0.001386,0.035078,0.000628,0.111538,0.006283,0.225656,0.04849,0.1,0.066155,0.05625,0.038958,0.062704,0.043063,80
0.074,proposed_mechanism_coverage_audit_v4,6,0.560417,0.036404,0.580058,0.005097,0.612587,0.036515,0.59472,0.001845,0.489181,0.002139,0.039184,0.003606,0.07347,0.003072,0.036478,0.001964,0.126866,0.000602,0.234446,0.0,0.153858,0.000614,0.041811,0.002071,0.055271,0.002035,0.050216,0.001343,0.034785,0.000721,0.112525,0.006537,0.221876,0.041573,0.1,0.066155,0.060417,0.040779,0.066792,0.044933,80
0.074,proposed_mechanism_coverage_audit_v4,7,0.604167,0.046986,0.58103,0.004805,0.652645,0.045867,0.596719,0.001974,0.490268,0.002179,0.039235,0.00374,0.073716,0.003148,0.036318,0.00177,0.126089,0.000651,0.234446,0.0,0.153858,0.000614,0.042584,0.002076,0.055373,0.002012,0.050653,0.001324,0.035636,0.000643,0.112681,0.006646,0.177816,0.040566,0.1,0.066155,0.072917,0.049597,0.079405,0.053783,80
0.074,proposed_mechanism_coverage_audit_v4,8,0.5875,0.043087,0.580317,0.004876,0.636932,0.042062,0.594545,0.001679,0.489323,0.002232,0.038929,0.003692,0.073449,0.002954,0.036293,0.001905,0.126864,0.000659,0.234446,0.0,0.153858,0.000614,0.0418,0.002196,0.055762,0.002114,0.050373,0.001442,0.035164,0.000582,0.112163,0.006526,0.202643,0.039374,0.1,0.066155,0.05625,0.039389,0.062745,0.043467,80
0.074,proposed_mechanism_coverage_audit_v4,9,0.552083,0.043717,0.580754,0.004997,0.603018,0.043324,0.593712,0.001866,0.489267,0.00224,0.038647,0.003511,0.07332,0.003066,0.035976,0.001865,0.126287,0.000588,0.234446,0.0,0.153858,0.000614,0.041919,0.002143,0.055239,0.002042,0.050014,0.00142,0.035014,0.000606,0.111626,0.006394,0.246249,0.042649,0.1,0.066155,0.058333,0.040719,0.064795,0.044791,80
0.074,mechanism_coverage_gap_audit_v5,0,0.589583,0.046104,0.635342,0.003704,0.667256,0.044544,0.682824,0.00178,0.564101,0.002156,0.011204,0.001739,0.054458,0.001806,0.028546,0.001024,0.103688,0.000757,0.195772,0.0,0.125232,0.000322,0.035059,0.001272,0.043661,0.00134,0.038181,0.000973,0.02825,0.000498,0.066321,0.00323,0.181755,0.044693,0.7375,0.097026,0.429167,0.069436,0.487312,0.075064,80
0.074,mechanism_coverage_gap_audit_v5,1,0.61875,0.049032,0.635259,0.003634,0.693179,0.046617,0.682861,0.001888,0.563449,0.002352,0.011545,0.00175,0.054365,0.00181,0.028767,0.001042,0.103903,0.000595,0.195772,0.0,0.125232,0.000322,0.034909,0.001316,0.043918,0.001316,0.038711,0.000943,0.028482,0.000495,0.066703,0.00316,0.162173,0.039327,0.7375,0.097026,0.4625,0.07464,0.517446,0.079417,80
0.074,mechanism_coverage_gap_audit_v5,2,0.691667,0.04505,0.635191,0.003392,0.760859,0.041241,0.682563,0.001809,0.561876,0.002046,0.011497,0.001783,0.054296,0.001833,0.028795,0.001079,0.103403,0.000654,0.195772,0.0,0.125232,0.000322,0.035294,0.001205,0.044125,0.001319,0.038141,0.000852,0.028384,0.000469,0.066617,0.003326,0.107324,0.032816,0.75,0.095487,0.51875,0.077311,0.570447,0.08131,80
0.074,mechanism_coverage_gap_audit_v5,3,0.645833,0.043243,0.636204,0.003764,0.720754,0.041203,0.682353,0.002197,0.561299,0.002135,0.012266,0.001831,0.054386,0.001948,0.028887,0.001145,0.103605,0.000675,0.195772,0.0,0.125232,0.000322,0.035358,0.00134,0.04416,0.001309,0.037782,0.00097,0.028207,0.000533,0.067499,0.003517,0.155088,0.037715,0.6625,0.104273,0.45,0.079339,0.49954,0.085583,80
0.074,mechanism_coverage_gap_audit_v5,4,0.608333,0.043136,0.635777,0.003795,0.686761,0.042022,0.682202,0.001853,0.562932,0.002235,0.011827,0.00179,0.054193,0.001871,0.028777,0.001004,0.103245,0.000616,0.195772,0.0,0.125232,0.000322,0.035473,0.001277,0.044356,0.001218,0.037798,0.000941,0.028751,0.000469,0.066861,0.003309,0.156859,0.037251,0.7,0.101054,0.429167,0.070642,0.486121,0.07775,80
0.074,mechanism_coverage_gap_audit_v5,5,0.629167,0.041081,0.634812,0.003842,0.705038,0.039101,0.682756,0.001796,0.561242,0.002317,0.012566,0.00174,0.055207,0.001679,0.028734,0.001143,0.103517,0.000614,0.195772,0.0,0.125232,0.000322,0.035286,0.001285,0.044128,0.001173,0.037818,0.000979,0.028598,0.000512,0.068338,0.003186,0.150928,0.037797,0.6625,0.104273,0.439583,0.076045,0.490043,0.082605,80
0.074,mechanism_coverage_gap_audit_v5,6,0.633333,0.045163,0.63577,0.003969,0.709658,0.043406,0.682467,0.001994,0.561652,0.001911,0.011655,0.001743,0.054356,0.001746,0.02904,0.00106,0.102967,0.000655,0.195772,0.0,0.125232,0.000322,0.035348,0.001154,0.043546,0.001135,0.038518,0.000952,0.028675,0.000484,0.066942,0.003196,0.165133,0.041414,0.7,0.101054,0.46875,0.077985,0.521569,0.083796,80
0.074,mechanism_coverage_gap_audit_v5,7,0.645833,0.041245,0.634936,0.003708,0.722356,0.039346,0.683377,0.002048,0.56228,0.002002,0.011766,0.001829,0.05461,0.001747,0.028962,0.001117,0.103336,0.00061,0.195772,0.0,0.125232,0.000322,0.034864,0.001317,0.043881,0.001345,0.038797,0.000984,0.028351,0.000532,0.067204,0.003312,0.131717,0.039549,0.7125,0.099805,0.458333,0.072231,0.515331,0.078991,80
0.074,mechanism_coverage_gap_audit_v5,8,0.647917,0.045011,0.633772,0.003797,0.723284,0.042987,0.682993,0.002168,0.562402,0.002058,0.011885,0.001711,0.054882,0.001928,0.02874,0.00115,0.103336,0.000614,0.195772,0.0,0.125232,0.000322,0.035544,0.001164,0.043825,0.001277,0.03784,0.000856,0.028813,0.000496,0.067417,0.003417,0.145942,0.041313,0.6875,0.102212,0.445833,0.075495,0.498752,0.081759,80
0.074,mechanism_coverage_gap_audit_v5,9,0.616667,0.043253,0.635722,0.003818,0.693772,0.041628,0.681116,0.002212,0.561101,0.001965,0.011547,0.00179,0.05492,0.001909,0.028695,0.001156,0.103432,0.000656,0.195772,0.0,0.125232,0.000322,0.03597,0.001216,0.043976,0.001282,0.03812,0.000917,0.027852,0.000472,0.067084,0.003393,0.168233,0.040439,0.6875,0.102212,0.416667,0.071645,0.471224,0.078317,80
0.074,oracle_mechanism_labeled_selector,0,0.73125,0.039624,0.718668,0.002793,0.811384,0.034543,0.732931,0.001494,0.610626,0.002118,0.00022,0.000188,0.041071,0.001122,0.023684,0.00073,0.089432,0.000616,0.187099,0.0,0.118456,0.000155,0.031318,0.000878,0.036751,0.000764,0.031052,0.000748,0.024281,0.000428,0.042865,0.001106,0.0,0.0,1.0,0.0,0.73125,0.039624,0.811384,0.034543,80
0.074,oracle_mechanism_labeled_selector,1,0.716667,0.036936,0.719404,0.003199,0.801768,0.032824,0.733742,0.001963,0.609928,0.002358,0.000448,0.000391,0.040506,0.001016,0.023351,0.000821,0.088844,0.000696,0.187099,0.0,0.118456,0.000155,0.032195,0.000908,0.036623,0.000781,0.031628,0.00075,0.024392,0.00049,0.042503,0.001183,0.0,0.0,1.0,0.0,0.716667,0.036936,0.801768,0.032824,80
0.074,oracle_mechanism_labeled_selector,2,0.714583,0.038632,0.719244,0.002972,0.803465,0.036005,0.733996,0.001641,0.610198,0.002215,7.5e-05,8.2e-05,0.041221,0.001176,0.023234,0.000728,0.088829,0.000676,0.187099,0.0,0.118456,0.000155,0.031402,0.000798,0.03656,0.000878,0.031776,0.000706,0.024125,0.000526,0.042608,0.001066,0.0,0.0,1.0,0.0,0.714583,0.038632,0.803465,0.036005,80
0.074,oracle_mechanism_labeled_selector,3,0.735417,0.042582,0.719435,0.002881,0.815769,0.037948,0.734577,0.001924,0.609124,0.002672,0.000429,0.000293,0.040738,0.001145,0.023121,0.000924,0.088846,0.000596,0.187099,0.0,0.118456,0.000155,0.032091,0.000789,0.03663,0.00087,0.031346,0.000627,0.024512,0.000418,0.042544,0.001308,0.0,0.0,1.0,0.0,0.735417,0.042582,0.815769,0.037948,80
0.074,oracle_mechanism_labeled_selector,4,0.708333,0.044065,0.718754,0.003002,0.78959,0.039492,0.731101,0.001915,0.609164,0.002203,0.000121,0.000101,0.039956,0.000951,0.023471,0.000692,0.088689,0.000668,0.187099,0.0,0.118456,0.000155,0.031518,0.000772,0.037125,0.000655,0.031314,0.000716,0.024657,0.000519,0.041823,0.000876,0.0,0.0,1.0,0.0,0.708333,0.044065,0.78959,0.039492,80
0.074,oracle_mechanism_labeled_selector,5,0.729167,0.037828,0.719452,0.002945,0.813125,0.033668,0.733167,0.002059,0.610266,0.001998,0.000302,0.000233,0.040615,0.001124,0.023901,0.000778,0.088462,0.000657,0.187099,0.0,0.118456,0.000155,0.03158,0.000755,0.036029,0.000837,0.031696,0.000771,0.024493,0.000493,0.042714,0.001155,0.0,0.0,1.0,0.0,0.729167,0.037828,0.813125,0.033668,80
0.074,oracle_mechanism_labeled_selector,6,0.722917,0.044235,0.71787,0.003089,0.804391,0.039975,0.73334,0.002037,0.609274,0.002164,0.000276,0.000227,0.040543,0.001124,0.022921,0.000761,0.088211,0.000701,0.187099,0.0,0.118456,0.000155,0.031127,0.000824,0.036329,0.0008,0.031935,0.000669,0.024419,0.000414,0.042144,0.001021,0.0,0.0,1.0,0.0,0.722917,0.044235,0.804391,0.039975,80
0.074,oracle_mechanism_labeled_selector,7,0.714583,0.039921,0.718298,0.003124,0.797317,0.035332,0.733036,0.001874,0.609577,0.002026,0.000138,0.000192,0.039997,0.001178,0.023694,0.000711,0.088631,0.000635,0.187099,0.0,0.118456,0.000155,0.031115,0.000832,0.035865,0.000865,0.031419,0.000685,0.024568,0.000485,0.041984,0.001074,0.0,0.0,1.0,0.0,0.714583,0.039921,0.797317,0.035332,80
