method,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
task_count_selection,deformable_objects,contact_transition_gap,combined_stress,6,84,0.4762,0.3948,0.2309,0.1897,0.1794,0.2265,0.1555,0.2755
task_count_selection,deformable_objects,force_tactile_gap,nominal,0,84,0.5119,0.5152,0.2919,0.1218,0.1193,0.2024,0.1311,0.3117
task_count_selection,deformable_objects,force_tactile_gap,nominal,1,84,0.5357,0.5137,0.2894,0.1188,0.1229,0.2031,0.1311,0.3146
task_count_selection,deformable_objects,force_tactile_gap,nominal,2,84,0.5238,0.5123,0.2721,0.126,0.1067,0.206,0.1311,0.3076
task_count_selection,deformable_objects,force_tactile_gap,nominal,3,84,0.381,0.5145,0.2824,0.1248,0.1287,0.2017,0.1311,0.3078
task_count_selection,deformable_objects,force_tactile_gap,nominal,4,84,0.4643,0.5158,0.297,0.1293,0.1294,0.2034,0.1311,0.3029
task_count_selection,deformable_objects,force_tactile_gap,nominal,5,84,0.5595,0.5138,0.2918,0.1283,0.1255,0.2077,0.1311,0.2912
task_count_selection,deformable_objects,force_tactile_gap,nominal,6,84,0.5595,0.5118,0.2775,0.1203,0.1312,0.202,0.1311,0.2984
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,0,84,0.4643,0.4689,0.2807,0.1419,0.1364,0.2067,0.1395,0.2997
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,1,84,0.4881,0.4813,0.2755,0.1413,0.1444,0.2056,0.1395,0.2992
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,2,84,0.369,0.4586,0.282,0.1449,0.1575,0.2073,0.1395,0.3019
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,3,84,0.4286,0.462,0.2775,0.1368,0.1439,0.2094,0.1395,0.2924
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,4,84,0.4405,0.473,0.2759,0.1473,0.1378,0.2087,0.1395,0.3038
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,5,84,0.4167,0.4663,0.2771,0.1353,0.1427,0.2131,0.1395,0.3067
task_count_selection,deformable_objects,force_tactile_gap,seen_task_shift,6,84,0.3929,0.4709,0.2771,0.1448,0.1443,0.2127,0.1395,0.3092
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,0,84,0.4405,0.4299,0.2594,0.1706,0.1515,0.2146,0.1446,0.293
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,1,84,0.4762,0.4465,0.2762,0.1602,0.1559,0.2165,0.1446,0.2879
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,2,84,0.5714,0.4421,0.2601,0.159,0.1588,0.2156,0.1446,0.2934
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,3,84,0.4881,0.4523,0.2627,0.1597,0.1523,0.215,0.1446,0.2933
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,4,84,0.5476,0.4563,0.2694,0.163,0.1531,0.2239,0.1446,0.2822
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,5,84,0.4405,0.4403,0.2765,0.1772,0.1504,0.21,0.1446,0.2771
task_count_selection,deformable_objects,force_tactile_gap,unseen_object_shift,6,84,0.4048,0.4469,0.2868,0.1668,0.1531,0.2157,0.1446,0.2954
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,0,84,0.369,0.4074,0.2237,0.1882,0.1618,0.2196,0.1484,0.2905
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,1,84,0.3333,0.4062,0.2304,0.1976,0.1689,0.2133,0.1484,0.2892
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,2,84,0.2857,0.4156,0.2621,0.2008,0.1539,0.2199,0.1484,0.2807
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,3,84,0.3929,0.4243,0.2451,0.1872,0.1723,0.2118,0.1484,0.2835
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,4,84,0.381,0.4315,0.2426,0.1956,0.1542,0.2241,0.1484,0.3007
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,5,84,0.3452,0.408,0.2354,0.1855,0.1594,0.2173,0.1484,0.2744
task_count_selection,deformable_objects,force_tactile_gap,unseen_mechanism_shift,6,84,0.3929,0.4056,0.2439,0.1871,0.1617,0.2226,0.1484,0.2911
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,0,84,0.4524,0.3954,0.2402,0.2004,0.1795,0.2192,0.1555,0.2739
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,1,84,0.369,0.3743,0.2436,0.1957,0.1721,0.2289,0.1555,0.2822
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,2,84,0.3452,0.3886,0.2414,0.2063,0.1836,0.2194,0.1555,0.279
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,3,84,0.369,0.369,0.2197,0.2015,0.1808,0.2252,0.1555,0.2883
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,4,84,0.381,0.3927,0.2419,0.1877,0.1804,0.2279,0.1555,0.2762
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,5,84,0.3095,0.3783,0.2358,0.1997,0.1871,0.2228,0.1555,0.2803
task_count_selection,deformable_objects,force_tactile_gap,combined_stress,6,84,0.3452,0.3739,0.2417,0.1997,0.1673,0.2231,0.1555,0.2739
task_count_selection,deformable_objects,recovery_gap,nominal,0,84,0.4524,0.5029,0.3023,0.135,0.1254,0.2093,0.1311,0.3096
task_count_selection,deformable_objects,recovery_gap,nominal,1,84,0.4881,0.4893,0.2939,0.1417,0.1435,0.2123,0.1311,0.3008
task_count_selection,deformable_objects,recovery_gap,nominal,2,84,0.4643,0.4964,0.2908,0.1356,0.1365,0.2101,0.1311,0.3164
task_count_selection,deformable_objects,recovery_gap,nominal,3,84,0.5,0.4847,0.271,0.1345,0.1363,0.2079,0.1311,0.3024
task_count_selection,deformable_objects,recovery_gap,nominal,4,84,0.5833,0.5036,0.2829,0.1364,0.1259,0.2099,0.1311,0.3087
task_count_selection,deformable_objects,recovery_gap,nominal,5,84,0.4762,0.4911,0.2882,0.1336,0.1305,0.1981,0.1311,0.3027
task_count_selection,deformable_objects,recovery_gap,nominal,6,84,0.4524,0.5105,0.2752,0.136,0.138,0.2002,0.1311,0.2969
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,0,84,0.4643,0.4497,0.2717,0.152,0.1584,0.2074,0.1395,0.3136
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,1,84,0.4643,0.4299,0.2724,0.1568,0.1493,0.2043,0.1395,0.3115
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,2,84,0.3929,0.4529,0.2752,0.1635,0.1528,0.2044,0.1395,0.3024
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,3,84,0.381,0.4505,0.2551,0.1647,0.1483,0.2053,0.1395,0.297
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,4,84,0.5357,0.4631,0.3,0.1597,0.1445,0.2102,0.1395,0.3053
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,5,84,0.4524,0.4457,0.275,0.1527,0.1545,0.2141,0.1395,0.2919
task_count_selection,deformable_objects,recovery_gap,seen_task_shift,6,84,0.5119,0.4614,0.2768,0.156,0.1654,0.2128,0.1395,0.2944
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,0,84,0.3929,0.4197,0.2647,0.1746,0.1662,0.2135,0.1446,0.2904
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,1,84,0.3929,0.4161,0.2558,0.1762,0.1729,0.2203,0.1446,0.2832
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,2,84,0.381,0.4347,0.2711,0.1784,0.1627,0.2134,0.1446,0.2969
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,3,84,0.5,0.4353,0.2659,0.1753,0.1638,0.2127,0.1446,0.2918
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,4,84,0.4524,0.4198,0.2795,0.1796,0.159,0.2108,0.1446,0.2879
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,5,84,0.4524,0.4187,0.2772,0.1911,0.1681,0.2096,0.1446,0.2929
task_count_selection,deformable_objects,recovery_gap,unseen_object_shift,6,84,0.5238,0.4355,0.2607,0.1777,0.1625,0.2146,0.1446,0.2724
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,0,84,0.4524,0.3951,0.2521,0.2038,0.1729,0.2139,0.1484,0.3048
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,1,84,0.3571,0.3954,0.2456,0.2038,0.1728,0.2177,0.1484,0.276
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,2,84,0.4167,0.3959,0.248,0.2059,0.1746,0.2179,0.1484,0.2903
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,3,84,0.4286,0.3959,0.2499,0.1964,0.1691,0.2084,0.1484,0.2841
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,4,84,0.3571,0.3777,0.244,0.2122,0.1798,0.2185,0.1484,0.2884
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,5,84,0.369,0.3954,0.2448,0.1974,0.1666,0.22,0.1484,0.2864
task_count_selection,deformable_objects,recovery_gap,unseen_mechanism_shift,6,84,0.381,0.3983,0.2425,0.2025,0.1701,0.2187,0.1484,0.2893
task_count_selection,deformable_objects,recovery_gap,combined_stress,0,84,0.2976,0.3503,0.2389,0.223,0.1878,0.2203,0.1555,0.2785
task_count_selection,deformable_objects,recovery_gap,combined_stress,1,84,0.3095,0.3716,0.2446,0.2195,0.1899,0.2184,0.1555,0.2662
task_count_selection,deformable_objects,recovery_gap,combined_stress,2,84,0.3214,0.3558,0.2325,0.2145,0.2005,0.2193,0.1555,0.2716
task_count_selection,deformable_objects,recovery_gap,combined_stress,3,84,0.3452,0.3662,0.2286,0.2129,0.1958,0.2249,0.1555,0.2766
task_count_selection,deformable_objects,recovery_gap,combined_stress,4,84,0.2857,0.3439,0.2257,0.212,0.1966,0.2197,0.1555,0.283
task_count_selection,deformable_objects,recovery_gap,combined_stress,5,84,0.4524,0.3548,0.2367,0.222,0.1953,0.222,0.1555,0.2812
task_count_selection,deformable_objects,recovery_gap,combined_stress,6,84,0.3929,0.3609,0.2407,0.2194,0.1977,0.2237,0.1555,0.2621
task_count_selection,deformable_objects,deformable_gap,nominal,0,84,0.5238,0.4912,0.2569,0.1529,0.1438,0.207,0.1311,0.3071
task_count_selection,deformable_objects,deformable_gap,nominal,1,84,0.4405,0.4889,0.2875,0.1587,0.1325,0.2015,0.1311,0.3171
task_count_selection,deformable_objects,deformable_gap,nominal,2,84,0.5952,0.476,0.2864,0.147,0.1381,0.2073,0.1311,0.3131
task_count_selection,deformable_objects,deformable_gap,nominal,3,84,0.4524,0.4975,0.2907,0.1622,0.1283,0.2053,0.1311,0.3105
task_count_selection,deformable_objects,deformable_gap,nominal,4,84,0.5833,0.4782,0.265,0.1603,0.1306,0.2099,0.1311,0.3042
task_count_selection,deformable_objects,deformable_gap,nominal,5,84,0.4524,0.4855,0.3097,0.1664,0.1376,0.2072,0.1311,0.3182
task_count_selection,deformable_objects,deformable_gap,nominal,6,84,0.4048,0.4799,0.2949,0.1521,0.1368,0.2039,0.1311,0.3072
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,0,84,0.4643,0.4242,0.2753,0.175,0.1558,0.2077,0.1395,0.2962
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,1,84,0.4524,0.4371,0.289,0.1886,0.1674,0.2082,0.1395,0.3058
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,2,84,0.4167,0.4375,0.2788,0.1774,0.155,0.2078,0.1395,0.2976
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,3,84,0.4048,0.4358,0.2872,0.1748,0.16,0.2096,0.1395,0.2955
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,4,84,0.4286,0.4272,0.2662,0.1856,0.1587,0.2163,0.1395,0.292
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,5,84,0.5238,0.4337,0.2596,0.1815,0.1641,0.2079,0.1395,0.3031
task_count_selection,deformable_objects,deformable_gap,seen_task_shift,6,84,0.4405,0.4313,0.2667,0.1768,0.1597,0.208,0.1395,0.3024
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,0,84,0.3095,0.3902,0.2615,0.2188,0.1712,0.2207,0.1446,0.2955
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,1,84,0.3571,0.3795,0.2576,0.219,0.1767,0.2056,0.1446,0.3004
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,2,84,0.4167,0.3934,0.2718,0.2228,0.1714,0.2124,0.1446,0.2876
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,3,84,0.381,0.3905,0.2712,0.2207,0.1673,0.2222,0.1446,0.2919
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,4,84,0.4286,0.4035,0.2614,0.2155,0.1648,0.217,0.1446,0.2984
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,5,84,0.4048,0.4009,0.2687,0.2159,0.1639,0.2169,0.1446,0.2886
task_count_selection,deformable_objects,deformable_gap,unseen_object_shift,6,84,0.4048,0.3947,0.2535,0.2343,0.1706,0.2178,0.1446,0.2771
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,0,84,0.2738,0.374,0.2427,0.2368,0.1758,0.2202,0.1484,0.2824
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,1,84,0.381,0.3699,0.238,0.2376,0.1804,0.2159,0.1484,0.2887
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,2,84,0.3214,0.3779,0.2689,0.2353,0.1737,0.2169,0.1484,0.2766
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,3,84,0.3095,0.3714,0.2418,0.234,0.1767,0.2165,0.1484,0.2769
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,4,84,0.3214,0.3687,0.2404,0.2325,0.1789,0.2192,0.1484,0.2784
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,5,84,0.3929,0.3777,0.2439,0.2387,0.1865,0.2137,0.1484,0.2823
task_count_selection,deformable_objects,deformable_gap,unseen_mechanism_shift,6,84,0.4286,0.3696,0.2643,0.2326,0.1733,0.2157,0.1484,0.2884
task_count_selection,deformable_objects,deformable_gap,combined_stress,0,84,0.3095,0.3233,0.2532,0.2579,0.201,0.2301,0.1555,0.281
task_count_selection,deformable_objects,deformable_gap,combined_stress,1,84,0.2976,0.3271,0.2397,0.2585,0.1985,0.2184,0.1555,0.2765
task_count_selection,deformable_objects,deformable_gap,combined_stress,2,84,0.381,0.3291,0.248,0.2531,0.2083,0.2332,0.1555,0.2684
task_count_selection,deformable_objects,deformable_gap,combined_stress,3,84,0.3333,0.3336,0.2493,0.259,0.1992,0.2223,0.1555,0.284
task_count_selection,deformable_objects,deformable_gap,combined_stress,4,84,0.2262,0.3174,0.2354,0.255,0.1955,0.2228,0.1555,0.2785
task_count_selection,deformable_objects,deformable_gap,combined_stress,5,84,0.4405,0.3271,0.2453,0.249,0.193,0.2208,0.1555,0.2753
task_count_selection,deformable_objects,deformable_gap,combined_stress,6,84,0.3571,0.3222,0.2216,0.2585,0.203,0.2212,0.1555,0.2817
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,0,84,0.5476,0.5035,0.2933,0.1405,0.1336,0.2066,0.1311,0.3197
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,1,84,0.4524,0.4944,0.2962,0.1368,0.1316,0.2121,0.1311,0.2999
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,2,84,0.4762,0.5005,0.2701,0.1389,0.1402,0.202,0.1311,0.3084
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,3,84,0.5357,0.493,0.2841,0.137,0.1305,0.2024,0.1311,0.3046
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,4,84,0.4286,0.488,0.2659,0.119,0.1381,0.2039,0.1311,0.2959
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,5,84,0.4762,0.505,0.2805,0.127,0.1301,0.2024,0.1311,0.307
task_count_selection,deformable_objects,irreversible_side_effect_gap,nominal,6,84,0.4881,0.4963,0.2637,0.1392,0.1436,0.2016,0.1311,0.2977
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,0,84,0.5714,0.4635,0.2789,0.157,0.1672,0.2085,0.1395,0.2998
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,1,84,0.4762,0.461,0.2773,0.1506,0.1538,0.2041,0.1395,0.3031
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,2,84,0.4405,0.45,0.2633,0.1516,0.1673,0.2099,0.1395,0.3056
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,3,84,0.4048,0.4481,0.2613,0.1624,0.1645,0.211,0.1395,0.2976
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,4,84,0.4286,0.4486,0.2671,0.1552,0.174,0.2131,0.1395,0.3002
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,5,84,0.4524,0.45,0.2737,0.166,0.159,0.2076,0.1395,0.2929
task_count_selection,deformable_objects,irreversible_side_effect_gap,seen_task_shift,6,84,0.5,0.4613,0.276,0.148,0.152,0.2101,0.1395,0.2756
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,0,84,0.4643,0.4256,0.2597,0.1798,0.1648,0.2139,0.1446,0.2872
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,1,84,0.4048,0.4182,0.2647,0.1806,0.1796,0.2075,0.1446,0.2969
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,2,84,0.5,0.4234,0.2657,0.1722,0.1694,0.2107,0.1446,0.2939
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,3,84,0.3571,0.429,0.2657,0.1821,0.1683,0.2144,0.1446,0.3002
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,4,84,0.4405,0.4254,0.2592,0.175,0.1772,0.2166,0.1446,0.2893
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,5,84,0.4405,0.4208,0.2752,0.1797,0.1769,0.2169,0.1446,0.3073
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_object_shift,6,84,0.4881,0.4291,0.2575,0.1796,0.164,0.2163,0.1446,0.287
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,0,84,0.369,0.397,0.2352,0.2068,0.19,0.2226,0.1484,0.284
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,1,84,0.3452,0.4047,0.2366,0.1971,0.1779,0.2252,0.1484,0.2849
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,2,84,0.4405,0.3957,0.2285,0.1987,0.1734,0.2118,0.1484,0.283
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,3,84,0.3333,0.3912,0.2439,0.2009,0.1778,0.2203,0.1484,0.2769
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,4,84,0.3929,0.3846,0.2476,0.2006,0.1815,0.2211,0.1484,0.2973
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,5,84,0.3929,0.4032,0.2352,0.2102,0.1905,0.2111,0.1484,0.2814
task_count_selection,deformable_objects,irreversible_side_effect_gap,unseen_mechanism_shift,6,84,0.4048,0.3954,0.2468,0.1988,0.183,0.2164,0.1484,0.2894
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,0,84,0.2976,0.3685,0.227,0.2092,0.2043,0.22,0.1555,0.2719
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,1,84,0.369,0.3471,0.2329,0.2138,0.1989,0.2204,0.1555,0.2822
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,2,84,0.3095,0.3608,0.2209,0.2104,0.196,0.223,0.1555,0.2841
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,3,84,0.4405,0.3505,0.2472,0.218,0.2043,0.2201,0.1555,0.2904
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,4,84,0.4167,0.3532,0.2355,0.2094,0.1974,0.2282,0.1555,0.2681
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,5,84,0.3452,0.3524,0.2385,0.2097,0.2023,0.2254,0.1555,0.2935
task_count_selection,deformable_objects,irreversible_side_effect_gap,combined_stress,6,84,0.3571,0.3548,0.2432,0.2029,0.1948,0.2246,0.1555,0.2752
task_count_selection,deformable_objects,combined_coverage_gap,nominal,0,84,0.4762,0.4432,0.2634,0.1872,0.153,0.2017,0.1311,0.323
task_count_selection,deformable_objects,combined_coverage_gap,nominal,1,84,0.5,0.4475,0.3025,0.184,0.155,0.2063,0.1311,0.3202
task_count_selection,deformable_objects,combined_coverage_gap,nominal,2,84,0.5119,0.4541,0.2761,0.1858,0.1495,0.2024,0.1311,0.3088
task_count_selection,deformable_objects,combined_coverage_gap,nominal,3,84,0.381,0.4565,0.277,0.1908,0.1594,0.1971,0.1311,0.314
task_count_selection,deformable_objects,combined_coverage_gap,nominal,4,84,0.381,0.4482,0.2748,0.1874,0.1608,0.2011,0.1311,0.2944
task_count_selection,deformable_objects,combined_coverage_gap,nominal,5,84,0.4286,0.451,0.2775,0.1838,0.1557,0.2095,0.1311,0.307
