method,split,seed,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,groups
safety_event_mining_selection,task_shift,9,0.61875,0.044709,0.601368,0.005098,0.658577,0.043392,0.514777,0.00195,0.475684,0.002036,0.039092,0.003635,0.04897,0.001689,0.0319,0.001403,0.152482,0.000647,0.245977,0.0,0.168709,0.000463,0.038595,0.001765,0.047237,0.002024,0.036391,0.001233,0.029859,0.000591,0.09177,0.005325,0.242965,0.044119,80
safety_event_mining_selection,object_shift,0,0.602083,0.040882,0.588556,0.004981,0.640354,0.040012,0.512736,0.00208,0.465683,0.001915,0.041546,0.003908,0.053697,0.001908,0.032381,0.00148,0.155647,0.000628,0.248857,0.0,0.170826,0.000491,0.040071,0.001647,0.049819,0.002193,0.03748,0.001244,0.03142,0.000687,0.09801,0.005742,0.207508,0.037649,80
safety_event_mining_selection,object_shift,1,0.575,0.044975,0.587903,0.004972,0.61304,0.04419,0.510861,0.00206,0.465652,0.002061,0.04295,0.003754,0.053714,0.001934,0.032947,0.001401,0.155177,0.000651,0.248857,0.0,0.170826,0.000491,0.039679,0.001647,0.050005,0.002201,0.037354,0.001195,0.031952,0.000602,0.099708,0.005592,0.277736,0.043895,80
safety_event_mining_selection,object_shift,2,0.610417,0.044235,0.588419,0.004709,0.647614,0.042916,0.511263,0.002019,0.466837,0.002427,0.041769,0.003939,0.053103,0.00184,0.032981,0.001502,0.155065,0.000786,0.248857,0.0,0.170826,0.000491,0.039716,0.001798,0.050247,0.002169,0.03803,0.001278,0.031403,0.000649,0.098086,0.005755,0.226882,0.046905,80
safety_event_mining_selection,object_shift,3,0.577083,0.041882,0.589215,0.004848,0.616559,0.04173,0.512866,0.001933,0.468546,0.002327,0.042298,0.003916,0.053261,0.001761,0.032394,0.001576,0.155543,0.000668,0.248857,0.0,0.170826,0.000491,0.039617,0.001665,0.049974,0.002233,0.038417,0.001136,0.031445,0.000615,0.09844,0.005687,0.256094,0.04641,80
safety_event_mining_selection,object_shift,4,0.645833,0.045153,0.587929,0.005098,0.682578,0.044199,0.509297,0.001589,0.466987,0.001891,0.041569,0.003791,0.052744,0.00182,0.032963,0.001591,0.154882,0.000621,0.248857,0.0,0.170826,0.000491,0.039248,0.001816,0.050082,0.002099,0.038004,0.001097,0.031534,0.000652,0.097608,0.00557,0.196597,0.040644,80
safety_event_mining_selection,object_shift,5,0.585417,0.048617,0.588111,0.004921,0.622754,0.047669,0.510767,0.002135,0.464911,0.002065,0.042185,0.003853,0.053427,0.001806,0.032195,0.001578,0.155153,0.000504,0.248857,0.0,0.170826,0.000491,0.039432,0.001712,0.050154,0.002196,0.037715,0.001108,0.03137,0.000544,0.098353,0.005629,0.271297,0.047654,80
safety_event_mining_selection,object_shift,6,0.5875,0.043087,0.588035,0.00524,0.626211,0.042426,0.509987,0.001978,0.467143,0.002201,0.041618,0.003844,0.05318,0.001933,0.032586,0.001639,0.155298,0.00062,0.248857,0.0,0.170826,0.000491,0.039388,0.001701,0.050412,0.002195,0.037838,0.001154,0.031425,0.000602,0.097796,0.005742,0.233854,0.044872,80
safety_event_mining_selection,object_shift,7,0.560417,0.042003,0.588997,0.005141,0.599936,0.042137,0.510078,0.002075,0.466061,0.002383,0.042313,0.003986,0.053142,0.002003,0.033134,0.001627,0.15518,0.000612,0.248857,0.0,0.170826,0.000491,0.039087,0.001778,0.05002,0.002082,0.037881,0.001189,0.031494,0.000662,0.098737,0.005975,0.260924,0.046007,80
safety_event_mining_selection,object_shift,8,0.579167,0.046115,0.58937,0.00487,0.617275,0.04517,0.511587,0.001616,0.468363,0.002317,0.041968,0.003888,0.052669,0.001788,0.032222,0.001462,0.154759,0.000657,0.248857,0.0,0.170826,0.000491,0.039417,0.001743,0.050568,0.002286,0.03853,0.001191,0.031563,0.000623,0.097581,0.005599,0.244087,0.045286,80
safety_event_mining_selection,object_shift,9,0.5625,0.038711,0.58841,0.005061,0.60178,0.038181,0.511492,0.002163,0.467054,0.001976,0.042929,0.003935,0.052847,0.00195,0.03258,0.001575,0.155387,0.000605,0.248857,0.0,0.170826,0.000491,0.039212,0.001887,0.050306,0.002126,0.037116,0.001223,0.031671,0.000568,0.098854,0.00582,0.231709,0.045572,80
safety_event_mining_selection,embodiment_shift,0,0.589583,0.044235,0.574876,0.00552,0.623779,0.043598,0.502822,0.001751,0.462223,0.001965,0.048849,0.004279,0.056268,0.002065,0.036377,0.002044,0.157308,0.000649,0.251257,0.0,0.172733,0.000534,0.040108,0.001856,0.067614,0.00313,0.04017,0.001276,0.034424,0.000781,0.109238,0.00646,0.233046,0.041121,80
safety_event_mining_selection,embodiment_shift,1,0.541667,0.044447,0.573282,0.005696,0.576188,0.044172,0.501983,0.002166,0.463202,0.001989,0.048787,0.004434,0.057209,0.002109,0.037033,0.001997,0.15739,0.000554,0.251257,0.0,0.172733,0.000534,0.040259,0.001915,0.067632,0.003248,0.040786,0.001242,0.034197,0.000628,0.110211,0.006676,0.303667,0.046661,80
safety_event_mining_selection,embodiment_shift,2,0.575,0.047885,0.575002,0.005468,0.607919,0.047001,0.501694,0.002089,0.461613,0.002152,0.048287,0.004479,0.05761,0.002191,0.036653,0.001951,0.157594,0.000623,0.251257,0.0,0.172733,0.000534,0.040454,0.001885,0.067681,0.003235,0.040186,0.001228,0.034583,0.000599,0.109821,0.006764,0.242595,0.042767,80
safety_event_mining_selection,embodiment_shift,3,0.6125,0.044928,0.573755,0.005774,0.646856,0.044637,0.502393,0.002067,0.46167,0.002107,0.049228,0.004639,0.057247,0.002181,0.036298,0.002061,0.15712,0.000635,0.251257,0.0,0.172733,0.000534,0.040365,0.001991,0.067843,0.003113,0.04018,0.00114,0.034471,0.000706,0.110312,0.00693,0.234016,0.046025,80
safety_event_mining_selection,embodiment_shift,4,0.533333,0.046995,0.575029,0.00554,0.568159,0.046926,0.501763,0.001956,0.460824,0.002268,0.049754,0.00445,0.055807,0.002168,0.036573,0.002074,0.158029,0.000718,0.251257,0.0,0.172733,0.000534,0.041141,0.001825,0.068241,0.003129,0.040751,0.00124,0.034392,0.000644,0.109895,0.006809,0.29812,0.050191,80
safety_event_mining_selection,embodiment_shift,5,0.579167,0.036741,0.575007,0.00558,0.614664,0.036596,0.504034,0.001933,0.463095,0.002247,0.049365,0.00456,0.057315,0.001981,0.036422,0.002006,0.157223,0.000615,0.251257,0.0,0.172733,0.000534,0.040211,0.001848,0.067766,0.003065,0.040439,0.001369,0.034133,0.000707,0.110562,0.00669,0.242489,0.042128,80
safety_event_mining_selection,embodiment_shift,6,0.545833,0.042693,0.575866,0.00559,0.581627,0.042781,0.503208,0.001925,0.460907,0.002322,0.048682,0.004462,0.057096,0.002136,0.037083,0.001992,0.157159,0.000592,0.251257,0.0,0.172733,0.000534,0.040507,0.00191,0.068443,0.003222,0.04051,0.001232,0.034754,0.000725,0.110045,0.006682,0.263024,0.045199,80
safety_event_mining_selection,embodiment_shift,7,0.570833,0.039317,0.575653,0.005761,0.60564,0.039013,0.502261,0.002103,0.461,0.002345,0.048748,0.004557,0.05683,0.00202,0.036228,0.002039,0.156891,0.000708,0.251257,0.0,0.172733,0.000534,0.040889,0.001964,0.06747,0.003134,0.040207,0.001279,0.034209,0.000717,0.109484,0.006738,0.251355,0.045806,80
safety_event_mining_selection,embodiment_shift,8,0.610417,0.040655,0.575057,0.005528,0.644785,0.040198,0.502666,0.002229,0.461159,0.002179,0.049678,0.004588,0.057679,0.001789,0.036537,0.001973,0.157211,0.000651,0.251257,0.0,0.172733,0.000534,0.040786,0.001906,0.067567,0.003272,0.040678,0.001274,0.034109,0.000727,0.111206,0.006577,0.210378,0.044142,80
safety_event_mining_selection,embodiment_shift,9,0.597917,0.04886,0.575723,0.005282,0.631645,0.04847,0.501005,0.001785,0.462154,0.002179,0.049751,0.004448,0.056263,0.002139,0.036641,0.001844,0.1573,0.000671,0.251257,0.0,0.172733,0.000534,0.040628,0.001969,0.067644,0.003247,0.03975,0.00131,0.034311,0.000698,0.110269,0.006606,0.203742,0.047622,80
safety_event_mining_selection,mechanism_shift,0,0.552083,0.042542,0.561893,0.005924,0.583261,0.042163,0.485213,0.001605,0.456625,0.002251,0.053318,0.004921,0.061812,0.002324,0.035269,0.001744,0.159525,0.000583,0.254137,0.0,0.174895,0.000568,0.041315,0.00207,0.05646,0.002587,0.042628,0.001406,0.035612,0.000656,0.117312,0.007182,0.274649,0.047632,80
safety_event_mining_selection,mechanism_shift,1,0.585417,0.040258,0.561876,0.005871,0.616062,0.039733,0.485561,0.001929,0.45477,0.001917,0.053224,0.004685,0.06081,0.002321,0.034936,0.001893,0.159926,0.000627,0.254137,0.0,0.174895,0.000568,0.041614,0.001858,0.05572,0.002408,0.042185,0.001372,0.035431,0.000731,0.116299,0.007073,0.216882,0.042545,80
safety_event_mining_selection,mechanism_shift,2,0.595833,0.050918,0.56087,0.005635,0.625598,0.050267,0.488445,0.001678,0.454875,0.0021,0.053763,0.004821,0.061156,0.002561,0.035499,0.001757,0.159756,0.000607,0.254137,0.0,0.174895,0.000568,0.040936,0.002057,0.055724,0.002559,0.042198,0.001338,0.035862,0.000691,0.117379,0.007266,0.228206,0.050379,80
safety_event_mining_selection,mechanism_shift,3,0.558333,0.043136,0.558699,0.00601,0.588552,0.042383,0.486728,0.002209,0.457318,0.002022,0.053716,0.004835,0.063019,0.002436,0.035461,0.001929,0.159644,0.000691,0.254137,0.0,0.174895,0.000568,0.040781,0.002078,0.05562,0.002576,0.042314,0.001374,0.035313,0.000684,0.118711,0.00724,0.233106,0.041842,80
safety_event_mining_selection,mechanism_shift,4,0.50625,0.050139,0.560268,0.005854,0.537583,0.049965,0.485805,0.001945,0.456413,0.001778,0.053852,0.004832,0.062318,0.002375,0.034936,0.00186,0.159832,0.000626,0.254137,0.0,0.174895,0.000568,0.041622,0.002021,0.055449,0.0025,0.04227,0.001309,0.035068,0.000657,0.118058,0.007167,0.303371,0.052106,80
safety_event_mining_selection,mechanism_shift,5,0.55625,0.049631,0.560641,0.0058,0.587604,0.049287,0.488288,0.002147,0.456745,0.002123,0.05269,0.004752,0.061149,0.00225,0.03481,0.001634,0.159536,0.000723,0.254137,0.0,0.174895,0.000568,0.041804,0.001987,0.055523,0.002511,0.042189,0.001223,0.035447,0.000735,0.115957,0.006938,0.247327,0.04376,80
safety_event_mining_selection,mechanism_shift,6,0.572917,0.036218,0.561252,0.005639,0.605267,0.036427,0.487041,0.001845,0.456911,0.00204,0.053451,0.00487,0.062005,0.002481,0.035228,0.001846,0.159889,0.000668,0.254137,0.0,0.174895,0.000568,0.040737,0.002075,0.056522,0.00261,0.042129,0.001206,0.035366,0.000719,0.117569,0.007199,0.245554,0.043092,80
safety_event_mining_selection,mechanism_shift,7,0.620833,0.04025,0.559209,0.00573,0.65092,0.039481,0.48648,0.001972,0.456225,0.002349,0.053506,0.004789,0.062008,0.002275,0.03525,0.001834,0.159389,0.000719,0.254137,0.0,0.174895,0.000568,0.041361,0.001958,0.055689,0.002653,0.04235,0.001228,0.035125,0.000681,0.117637,0.00711,0.19743,0.041254,80
safety_event_mining_selection,mechanism_shift,8,0.51875,0.045384,0.560472,0.005923,0.550675,0.045222,0.487694,0.001781,0.457528,0.002213,0.05243,0.004857,0.060809,0.002353,0.035149,0.001816,0.159974,0.000693,0.254137,0.0,0.174895,0.000568,0.041549,0.0019,0.056545,0.00258,0.04206,0.001237,0.035191,0.000674,0.115611,0.007224,0.314089,0.046579,80
safety_event_mining_selection,mechanism_shift,9,0.572917,0.041027,0.560794,0.005976,0.604179,0.04062,0.487973,0.002075,0.454186,0.002246,0.052386,0.004855,0.061182,0.002277,0.035209,0.001805,0.15991,0.000676,0.254137,0.0,0.174895,0.000568,0.041142,0.001966,0.055981,0.002505,0.042325,0.001232,0.0358,0.000667,0.115876,0.007116,0.223825,0.041374,80
safety_event_mining_selection,sensor_modality_shift,0,0.558333,0.050359,0.55759,0.005804,0.587465,0.04935,0.488634,0.002259,0.455446,0.002065,0.052757,0.004753,0.063049,0.002421,0.036775,0.001761,0.160323,0.00068,0.255097,0.0,0.175732,0.000596,0.041881,0.002122,0.05807,0.002649,0.044255,0.00129,0.035935,0.000739,0.118432,0.007151,0.270865,0.053039,80
safety_event_mining_selection,sensor_modality_shift,1,0.547917,0.045828,0.556458,0.005726,0.578681,0.045372,0.488014,0.002276,0.456224,0.002165,0.053272,0.00473,0.062702,0.002545,0.036099,0.001986,0.159912,0.000654,0.255097,0.0,0.175732,0.000596,0.041964,0.001972,0.058503,0.002642,0.044468,0.001384,0.035816,0.000662,0.118348,0.007302,0.283669,0.053779,80
safety_event_mining_selection,sensor_modality_shift,2,0.527083,0.042482,0.557064,0.005829,0.557646,0.042403,0.48746,0.002102,0.449948,0.002518,0.054004,0.004688,0.062528,0.002486,0.036313,0.001794,0.160502,0.000637,0.255097,0.0,0.175732,0.000596,0.041877,0.002059,0.058116,0.002624,0.044315,0.001407,0.036337,0.000697,0.119056,0.007062,0.293078,0.049277,80
safety_event_mining_selection,sensor_modality_shift,3,0.572917,0.041027,0.558776,0.005625,0.604115,0.040687,0.488155,0.001982,0.452406,0.002075,0.052013,0.004733,0.062745,0.002502,0.036246,0.001925,0.160468,0.00071,0.255097,0.0,0.175732,0.000596,0.041743,0.002102,0.058462,0.002692,0.044315,0.001349,0.036314,0.00076,0.117195,0.007218,0.248734,0.046197,80
safety_event_mining_selection,sensor_modality_shift,4,0.5875,0.04149,0.556839,0.006049,0.618506,0.041084,0.490304,0.002296,0.454661,0.002208,0.053499,0.00479,0.062323,0.002432,0.036364,0.00194,0.16051,0.000626,0.255097,0.0,0.175732,0.000596,0.041962,0.00206,0.058101,0.002618,0.044321,0.001457,0.035297,0.000639,0.118424,0.007294,0.229019,0.041723,80
safety_event_mining_selection,sensor_modality_shift,5,0.56875,0.04452,0.559183,0.005883,0.599458,0.044293,0.488401,0.002082,0.455395,0.002153,0.05243,0.004811,0.062986,0.002354,0.035867,0.001966,0.160114,0.000521,0.255097,0.0,0.175732,0.000596,0.041378,0.002012,0.058357,0.002659,0.044323,0.001467,0.035768,0.000698,0.117603,0.007269,0.230243,0.048275,80
safety_event_mining_selection,sensor_modality_shift,6,0.572917,0.043426,0.558069,0.005999,0.603847,0.043032,0.489808,0.001898,0.454159,0.002329,0.052872,0.004843,0.062457,0.002432,0.03644,0.001909,0.16054,0.000619,0.255097,0.0,0.175732,0.000596,0.041816,0.002135,0.0588,0.002656,0.044757,0.001355,0.036101,0.000656,0.117935,0.00721,0.2344,0.046006,80
safety_event_mining_selection,sensor_modality_shift,7,0.566667,0.047067,0.556946,0.005618,0.597848,0.046898,0.488513,0.001988,0.454111,0.002226,0.053288,0.004805,0.061984,0.002278,0.0359,0.001819,0.160534,0.000704,0.255097,0.0,0.175732,0.000596,0.041974,0.002066,0.05875,0.002677,0.044009,0.001437,0.035622,0.000716,0.117725,0.007057,0.248718,0.049569,80
safety_event_mining_selection,sensor_modality_shift,8,0.525,0.039026,0.55904,0.005979,0.556688,0.039241,0.48756,0.002164,0.452925,0.002357,0.053152,0.004825,0.062609,0.002452,0.036274,0.001964,0.160356,0.000594,0.255097,0.0,0.175732,0.000596,0.042007,0.00203,0.059237,0.002665,0.044426,0.00131,0.036079,0.000677,0.118246,0.007322,0.295197,0.047495,80
safety_event_mining_selection,sensor_modality_shift,9,0.572917,0.047154,0.556352,0.005729,0.603627,0.046905,0.490085,0.001871,0.455855,0.002356,0.053346,0.004893,0.062708,0.002222,0.035674,0.001911,0.160947,0.000681,0.255097,0.0,0.175732,0.000596,0.041398,0.002032,0.058651,0.002643,0.043406,0.001296,0.036221,0.000736,0.118214,0.007131,0.255477,0.043597,80
safety_event_mining_selection,provenance_label_shift,0,0.522917,0.046396,0.553953,0.005885,0.552595,0.046717,0.484061,0.001851,0.452054,0.00184,0.054079,0.004851,0.064541,0.002581,0.037662,0.002211,0.16083,0.000595,0.256057,0.0,0.177833,0.000803,0.047312,0.002679,0.061536,0.00275,0.059382,0.001812,0.036718,0.000753,0.121316,0.007528,0.302744,0.052202,80
safety_event_mining_selection,provenance_label_shift,1,0.558333,0.044674,0.552159,0.005924,0.587633,0.044669,0.483046,0.00201,0.450508,0.002174,0.054069,0.004766,0.06456,0.002557,0.037953,0.002116,0.161233,0.000614,0.256057,0.0,0.177833,0.000803,0.047121,0.002718,0.060721,0.002855,0.058721,0.001643,0.036951,0.000656,0.121465,0.007389,0.242079,0.047592,80
safety_event_mining_selection,provenance_label_shift,2,0.575,0.043448,0.553195,0.006167,0.604281,0.043417,0.484403,0.001906,0.452336,0.002355,0.054769,0.004831,0.063982,0.002478,0.03844,0.002075,0.161226,0.000574,0.256057,0.0,0.177833,0.000803,0.046549,0.002884,0.061013,0.002743,0.058717,0.001807,0.037196,0.000834,0.121975,0.007366,0.224356,0.040866,80
safety_event_mining_selection,provenance_label_shift,3,0.570833,0.047486,0.554338,0.005993,0.599386,0.046935,0.48639,0.001775,0.450246,0.002113,0.053438,0.004819,0.064682,0.002541,0.038,0.002137,0.161477,0.000737,0.256057,0.0,0.177833,0.000803,0.047124,0.002656,0.061173,0.002902,0.058472,0.001784,0.037106,0.000759,0.120949,0.007348,0.262808,0.048968,80
safety_event_mining_selection,provenance_label_shift,4,0.560417,0.050408,0.554858,0.00601,0.589125,0.049787,0.483913,0.001983,0.452942,0.002295,0.053589,0.005025,0.063273,0.002486,0.03811,0.002144,0.161401,0.00062,0.256057,0.0,0.177833,0.000803,0.047409,0.002697,0.061392,0.002722,0.058399,0.001791,0.036778,0.000735,0.120099,0.007613,0.250569,0.050459,80
safety_event_mining_selection,provenance_label_shift,5,0.545833,0.041081,0.553911,0.006043,0.575299,0.040829,0.484009,0.001898,0.452805,0.002141,0.053421,0.00494,0.063982,0.002526,0.037953,0.002003,0.16121,0.000674,0.256057,0.0,0.177833,0.000803,0.046846,0.002777,0.060857,0.002875,0.058531,0.001726,0.036623,0.00076,0.120384,0.007463,0.253851,0.044002,80
safety_event_mining_selection,provenance_label_shift,6,0.554167,0.043399,0.553543,0.005504,0.583844,0.043416,0.485251,0.001662,0.451314,0.002256,0.053617,0.004932,0.063695,0.002441,0.037778,0.002114,0.161478,0.000771,0.256057,0.0,0.177833,0.000803,0.046787,0.002623,0.060587,0.002761,0.058013,0.001789,0.037166,0.000758,0.120277,0.007498,0.270743,0.045456,80
safety_event_mining_selection,provenance_label_shift,7,0.552083,0.040924,0.553021,0.005964,0.582186,0.04079,0.485633,0.002321,0.452665,0.001717,0.053231,0.004987,0.064195,0.002517,0.038111,0.002089,0.161054,0.00072,0.256057,0.0,0.177833,0.000803,0.047179,0.002695,0.061095,0.002642,0.05839,0.001867,0.037055,0.000738,0.120433,0.007538,0.228193,0.043315,80
safety_event_mining_selection,provenance_label_shift,8,0.504167,0.048262,0.554291,0.005737,0.534112,0.048133,0.484743,0.002126,0.45046,0.002029,0.053331,0.004715,0.063561,0.002604,0.037567,0.002067,0.161629,0.00057,0.256057,0.0,0.177833,0.000803,0.046672,0.002646,0.060798,0.002813,0.059153,0.001738,0.037163,0.000758,0.119785,0.007334,0.29781,0.048522,80
safety_event_mining_selection,provenance_label_shift,9,0.545833,0.04025,0.552472,0.006021,0.576077,0.040605,0.484912,0.001957,0.45143,0.001813,0.053844,0.005016,0.063889,0.002568,0.038289,0.002076,0.161322,0.000707,0.256057,0.0,0.177833,0.000803,0.046177,0.002731,0.061308,0.002795,0.059359,0.001781,0.036875,0.0007,0.120905,0.007644,0.236768,0.042209,80
safety_event_mining_selection,heldout_combined_catalog_gap,0,0.5125,0.052228,0.535026,0.006457,0.537287,0.052137,0.476591,0.002284,0.44378,0.002467,0.061322,0.005398,0.069079,0.002828,0.040157,0.002238,0.163901,0.000651,0.259417,0.0,0.180027,0.000797,0.046972,0.002554,0.069016,0.003097,0.058598,0.00176,0.039828,0.000788,0.13321,0.008278,0.288659,0.054559,80
safety_event_mining_selection,heldout_combined_catalog_gap,1,0.508333,0.046088,0.534445,0.006464,0.533608,0.046167,0.477415,0.001963,0.444245,0.002445,0.061492,0.005579,0.069635,0.003012,0.040446,0.002274,0.163996,0.000689,0.259417,0.0,0.180027,0.000797,0.046211,0.002738,0.06918,0.003277,0.058805,0.00183,0.039647,0.000729,0.133941,0.008589,0.322319,0.051315,80
safety_event_mining_selection,heldout_combined_catalog_gap,2,0.552083,0.042542,0.534448,0.00629,0.577234,0.042489,0.474787,0.002046,0.444032,0.002182,0.061053,0.005377,0.069698,0.002855,0.03989,0.002318,0.164072,0.000644,0.259417,0.0,0.180027,0.000797,0.046245,0.002666,0.06892,0.003298,0.05872,0.001737,0.039739,0.000797,0.133271,0.008251,0.245067,0.044811,80
safety_event_mining_selection,heldout_combined_catalog_gap,3,0.564583,0.049818,0.535068,0.006223,0.588225,0.049404,0.476489,0.001746,0.444326,0.002307,0.060737,0.005553,0.069074,0.002799,0.040346,0.002377,0.163971,0.000614,0.259417,0.0,0.180027,0.000797,0.046677,0.002635,0.068496,0.003283,0.058701,0.00173,0.039677,0.000794,0.132716,0.008482,0.222086,0.04936,80
safety_event_mining_selection,heldout_combined_catalog_gap,4,0.54375,0.054434,0.534933,0.006349,0.566665,0.053772,0.475066,0.001982,0.444727,0.002341,0.061462,0.005811,0.069861,0.002892,0.039944,0.002181,0.164084,0.00058,0.259417,0.0,0.180027,0.000797,0.046627,0.002629,0.068562,0.003255,0.058806,0.001716,0.039676,0.000815,0.13383,0.008722,0.289363,0.05337,80
safety_event_mining_selection,heldout_combined_catalog_gap,5,0.5375,0.040668,0.536007,0.006441,0.562818,0.040305,0.477529,0.00198,0.445143,0.002135,0.060614,0.005502,0.069711,0.002875,0.040762,0.002467,0.164235,0.000737,0.259417,0.0,0.180027,0.000797,0.046817,0.002562,0.06892,0.003298,0.059049,0.00177,0.03957,0.000793,0.133278,0.008588,0.282493,0.043848,80
safety_event_mining_selection,heldout_combined_catalog_gap,6,0.529167,0.047841,0.534903,0.006505,0.553775,0.047779,0.47624,0.001825,0.445389,0.002324,0.06119,0.005501,0.07028,0.002891,0.040764,0.00227,0.164347,0.000714,0.259417,0.0,0.180027,0.000797,0.046212,0.002656,0.06923,0.003252,0.058714,0.00175,0.040203,0.000773,0.134282,0.008477,0.275566,0.050707,80
