method,catalog_family,regime,split,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,groups
embedding_diversity_selection,rh20t_human_robot_teleop,irreversible_side_effect_gap,sensor_modality_shift,0.516667,0.164779,0.479984,0.0064,0.50637,0.165262,0.38249,0.004732,0.290495,0.006321,0.11301,0.002262,0.142666,0.002164,0.059707,0.002876,0.157322,0.001508,0.20339,0.0,0.139352,0.0,0.042579,0.001903,0.070641,0.002423,0.047707,0.001636,0.047314,0.00192,0.249863,0.00338,0.40134,0.145504,10
embedding_diversity_selection,rh20t_human_robot_teleop,irreversible_side_effect_gap,provenance_label_shift,0.566667,0.099798,0.473813,0.004596,0.55337,0.099443,0.37806,0.00563,0.282071,0.007123,0.114905,0.001796,0.14756,0.002097,0.062888,0.001956,0.158908,0.00189,0.20435,0.0,0.141572,0.0,0.046441,0.002355,0.073452,0.001514,0.065544,0.002313,0.048839,0.001414,0.25702,0.001637,0.235149,0.143715,10
embedding_diversity_selection,rh20t_human_robot_teleop,irreversible_side_effect_gap,heldout_combined_catalog_gap,0.533333,0.106689,0.452385,0.003767,0.512458,0.106908,0.373707,0.003743,0.273468,0.003826,0.129081,0.003278,0.166208,0.00241,0.070189,0.002029,0.159746,0.002142,0.20771,0.0,0.143763,0.0,0.048187,0.001539,0.085803,0.002359,0.065911,0.002135,0.052232,0.001082,0.288832,0.003311,0.319083,0.096375,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,nominal_catalog,0.55,0.129298,0.574585,0.004893,0.567339,0.126405,0.423402,0.006168,0.314189,0.005353,0.076259,0.002677,0.06076,0.001545,0.035607,0.001681,0.145855,0.001022,0.18899,0.0,0.128098,0.0,0.036691,0.002012,0.047434,0.001507,0.034046,0.002364,0.030557,0.001639,0.139633,0.003304,0.288575,0.151465,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,task_shift,0.416667,0.087789,0.540502,0.003944,0.426352,0.088362,0.411494,0.006621,0.305207,0.008001,0.093437,0.002209,0.082383,0.002045,0.040351,0.002009,0.150278,0.002399,0.19427,0.0,0.131941,0.0,0.038092,0.002074,0.056193,0.001579,0.03656,0.002218,0.038719,0.000806,0.175399,0.003412,0.436918,0.147354,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,object_shift,0.5,0.119282,0.52466,0.002802,0.507148,0.119433,0.408922,0.00386,0.297681,0.00704,0.091832,0.003132,0.091685,0.001911,0.041707,0.002246,0.15333,0.001886,0.19715,0.0,0.134054,0.0,0.040032,0.002452,0.055182,0.002057,0.039838,0.002695,0.038834,0.00078,0.18145,0.003531,0.266723,0.134498,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,embodiment_shift,0.55,0.119778,0.512973,0.001783,0.549733,0.119035,0.395604,0.005646,0.295046,0.004805,0.102728,0.002472,0.104842,0.002066,0.048084,0.002501,0.155197,0.002286,0.19955,0.0,0.135956,0.0,0.039836,0.001518,0.084105,0.00192,0.041989,0.001747,0.04361,0.001026,0.205402,0.002652,0.268563,0.147946,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,mechanism_shift,0.5,0.097393,0.49292,0.002747,0.495759,0.097779,0.380681,0.006143,0.293973,0.005426,0.108661,0.00171,0.115899,0.002336,0.047421,0.001321,0.155935,0.001408,0.20243,0.0,0.138113,0.0,0.04149,0.001334,0.066213,0.001657,0.045552,0.00212,0.045452,0.000693,0.219296,0.002291,0.334728,0.119332,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,sensor_modality_shift,0.533333,0.094927,0.491675,0.003072,0.528113,0.095376,0.385987,0.004986,0.286623,0.005517,0.10842,0.001895,0.12336,0.002883,0.047134,0.001252,0.154785,0.001511,0.20339,0.0,0.138946,0.0,0.041084,0.001454,0.068823,0.001471,0.04908,0.001323,0.046595,0.001066,0.224507,0.002866,0.284977,0.130698,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,provenance_label_shift,0.45,0.138165,0.483329,0.003299,0.441591,0.13831,0.381747,0.002004,0.281551,0.005394,0.112231,0.001871,0.12663,0.002465,0.049576,0.001425,0.159009,0.001985,0.20435,0.0,0.141027,0.0,0.047851,0.00143,0.075392,0.001723,0.065614,0.002161,0.048943,0.001096,0.231991,0.003534,0.335929,0.158092,10
embedding_diversity_selection,rh20t_human_robot_teleop,long_horizon_gap,heldout_combined_catalog_gap,0.533333,0.117277,0.459788,0.004659,0.51822,0.117365,0.376673,0.007053,0.279085,0.007124,0.126052,0.00246,0.144921,0.002471,0.05555,0.001114,0.159376,0.001183,0.20771,0.0,0.143224,0.0,0.04589,0.001702,0.085977,0.002585,0.06544,0.001851,0.053211,0.001194,0.262518,0.002029,0.246328,0.146309,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,nominal_catalog,0.6,0.099798,0.567579,0.002536,0.617598,0.100349,0.426166,0.005843,0.318861,0.005749,0.079424,0.002731,0.059552,0.003093,0.043744,0.00197,0.144137,0.00117,0.18899,0.0,0.128987,0.0,0.041631,0.001606,0.067694,0.001698,0.036142,0.001676,0.031584,0.001244,0.14596,0.004502,0.337021,0.113138,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,task_shift,0.533333,0.106689,0.536019,0.003372,0.541016,0.106797,0.408593,0.005842,0.302973,0.007281,0.092717,0.002135,0.079777,0.002577,0.049669,0.001525,0.150083,0.001581,0.19427,0.0,0.132929,0.0,0.042052,0.001687,0.076756,0.00169,0.041368,0.001597,0.038757,0.001809,0.177384,0.002851,0.294079,0.102174,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,object_shift,0.5,0.182206,0.523404,0.004148,0.502727,0.181926,0.403326,0.005625,0.29455,0.005485,0.095296,0.002914,0.095228,0.001206,0.053643,0.001743,0.151142,0.001858,0.19715,0.0,0.135102,0.0,0.039997,0.001566,0.083447,0.002206,0.041771,0.001507,0.041365,0.00092,0.193539,0.003004,0.403238,0.142844,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,embodiment_shift,0.516667,0.123674,0.499239,0.005409,0.511845,0.123371,0.398647,0.005734,0.295825,0.005966,0.113675,0.002179,0.106012,0.001921,0.063071,0.001908,0.153206,0.001661,0.19955,0.0,0.137096,0.0,0.04256,0.003091,0.123657,0.002055,0.04709,0.001786,0.045926,0.001361,0.22472,0.002073,0.296056,0.116961,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,mechanism_shift,0.466667,0.106689,0.484136,0.003883,0.457531,0.106654,0.377356,0.006051,0.291075,0.008365,0.117502,0.001284,0.11909,0.00178,0.057322,0.002622,0.155638,0.002674,0.20243,0.0,0.139325,0.0,0.046215,0.001447,0.096686,0.001648,0.048762,0.002218,0.047676,0.001435,0.23548,0.00201,0.434176,0.13998,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,sensor_modality_shift,0.533333,0.065333,0.482055,0.003194,0.524109,0.065191,0.383732,0.006251,0.291438,0.00752,0.115655,0.002217,0.121725,0.002449,0.061692,0.001951,0.157746,0.002356,0.20339,0.0,0.140218,0.0,0.044357,0.001751,0.103217,0.001288,0.051393,0.001403,0.049634,0.001384,0.237795,0.003003,0.294166,0.125731,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,provenance_label_shift,0.533333,0.126985,0.474618,0.003814,0.521534,0.12742,0.383303,0.004194,0.285162,0.005251,0.119674,0.003293,0.125882,0.003745,0.063696,0.001168,0.157845,0.001598,0.20435,0.0,0.142741,0.0,0.050671,0.001774,0.106519,0.001984,0.067922,0.003463,0.050141,0.001499,0.245934,0.004511,0.302072,0.15562,10
embedding_diversity_selection,rh20t_human_robot_teleop,embodiment_schema_gap,heldout_combined_catalog_gap,0.416667,0.13112,0.447675,0.003965,0.398464,0.128398,0.371489,0.004206,0.277925,0.003863,0.133063,0.002307,0.144235,0.001549,0.069583,0.001961,0.162094,0.00132,0.20771,0.0,0.144925,0.0,0.05123,0.002074,0.125707,0.001274,0.068836,0.001406,0.055709,0.00107,0.27603,0.002475,0.431279,0.182955,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,nominal_catalog,0.566667,0.099798,0.570387,0.003731,0.582534,0.100551,0.421096,0.007199,0.312841,0.006902,0.077089,0.002583,0.063253,0.002739,0.044105,0.002729,0.14651,0.002488,0.18899,0.0,0.133349,0.0,0.054175,0.002279,0.05339,0.00185,0.043226,0.001809,0.031269,0.001301,0.146581,0.003666,0.302934,0.133311,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,task_shift,0.466667,0.094927,0.53876,0.002663,0.474404,0.094711,0.414191,0.004861,0.303882,0.005827,0.090531,0.001662,0.084321,0.001699,0.047303,0.00119,0.151899,0.002238,0.19427,0.0,0.137776,0.0,0.05827,0.0017,0.059894,0.001678,0.0486,0.002314,0.039215,0.00111,0.177423,0.002849,0.349624,0.12705,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,object_shift,0.483333,0.123674,0.527297,0.004443,0.486773,0.123454,0.404325,0.005149,0.296989,0.005359,0.090275,0.002893,0.097167,0.002004,0.049596,0.00215,0.151699,0.002116,0.19715,0.0,0.14024,0.0,0.061665,0.001346,0.064213,0.002201,0.051596,0.001782,0.041506,0.000761,0.187948,0.003822,0.324013,0.147559,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,embodiment_shift,0.566667,0.147704,0.506548,0.002901,0.562449,0.14736,0.396678,0.005308,0.292776,0.005367,0.105407,0.002843,0.108514,0.001317,0.057359,0.001594,0.153636,0.00181,0.19955,0.0,0.142691,0.0,0.063695,0.001969,0.096095,0.00213,0.055953,0.00221,0.044902,0.000731,0.215472,0.003783,0.280023,0.174079,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,mechanism_shift,0.45,0.119778,0.487039,0.004578,0.44055,0.120344,0.378368,0.005189,0.285275,0.004804,0.110359,0.002998,0.122868,0.002406,0.058629,0.002787,0.154755,0.001051,0.20243,0.0,0.145281,0.0,0.064193,0.00183,0.076356,0.001365,0.059409,0.002325,0.048422,0.001503,0.231825,0.003835,0.337709,0.149662,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,sensor_modality_shift,0.4,0.130667,0.483679,0.002534,0.390952,0.129783,0.386315,0.006004,0.282757,0.005958,0.111233,0.0024,0.128989,0.003255,0.057984,0.001516,0.15627,0.001009,0.20339,0.0,0.146465,0.0,0.067006,0.001636,0.079168,0.002015,0.06096,0.001155,0.048748,0.000797,0.236967,0.003975,0.417853,0.129138,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,provenance_label_shift,0.666667,0.119282,0.479379,0.003934,0.652576,0.119286,0.378339,0.005685,0.288362,0.00636,0.115953,0.003559,0.133781,0.002449,0.065279,0.001909,0.158459,0.00146,0.20435,0.0,0.151153,0.0,0.079683,0.001768,0.084174,0.001068,0.084396,0.001693,0.050906,0.000797,0.248928,0.003864,0.169215,0.132153,10
embedding_diversity_selection,rh20t_human_robot_teleop,provenance_label_gap,heldout_combined_catalog_gap,0.516667,0.132916,0.455119,0.001816,0.495331,0.132527,0.373747,0.004879,0.277327,0.003423,0.128918,0.002143,0.151899,0.002583,0.06969,0.002158,0.159846,0.00172,0.20771,0.0,0.153268,0.0,0.079766,0.001124,0.098279,0.001621,0.08653,0.001785,0.055787,0.001387,0.277688,0.003698,0.32193,0.13886,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,nominal_catalog,0.483333,0.123674,0.535953,0.002135,0.492404,0.123565,0.419802,0.003775,0.327026,0.005823,0.112374,0.001904,0.072215,0.002374,0.052974,0.002061,0.145045,0.002049,0.18899,0.0,0.132115,0.0,0.050912,0.002333,0.063438,0.001398,0.041368,0.001086,0.035295,0.001367,0.193022,0.003138,0.389574,0.14412,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,task_shift,0.45,0.119778,0.493192,0.003527,0.44571,0.119823,0.411557,0.005692,0.298304,0.003199,0.138234,0.001751,0.103679,0.002415,0.059846,0.001889,0.149241,0.002091,0.19427,0.0,0.136405,0.0,0.053495,0.002419,0.072795,0.001493,0.046329,0.001868,0.041238,0.000987,0.245916,0.001584,0.366551,0.176993,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,object_shift,0.45,0.098,0.481857,0.004425,0.441686,0.098823,0.405402,0.006058,0.304692,0.003969,0.142957,0.002513,0.116802,0.002729,0.064263,0.000978,0.151907,0.001933,0.19715,0.0,0.138787,0.0,0.055637,0.001414,0.077236,0.001961,0.050738,0.001125,0.045316,0.00151,0.26269,0.003487,0.340667,0.094255,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,embodiment_shift,0.416667,0.155905,0.454557,0.003968,0.401021,0.153868,0.404495,0.003932,0.292763,0.006578,0.162794,0.002952,0.133293,0.00275,0.073434,0.002034,0.154192,0.001723,0.19955,0.0,0.141107,0.0,0.057157,0.001813,0.114812,0.001709,0.05553,0.001448,0.05153,0.001088,0.299481,0.003622,0.429364,0.152296,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,mechanism_shift,0.433333,0.130667,0.431101,0.004706,0.409051,0.130844,0.387516,0.004308,0.288464,0.005571,0.176995,0.002076,0.153171,0.001752,0.073764,0.001534,0.155496,0.001717,0.20243,0.0,0.143594,0.0,0.058712,0.001226,0.088998,0.001655,0.056325,0.002037,0.053121,0.001452,0.328755,0.003022,0.322239,0.160473,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,sensor_modality_shift,0.516667,0.113683,0.430865,0.003516,0.491639,0.113567,0.389537,0.005123,0.287671,0.004517,0.174107,0.002947,0.157332,0.002737,0.076609,0.001635,0.157601,0.00222,0.20339,0.0,0.144696,0.0,0.060401,0.001992,0.093987,0.002079,0.057886,0.001606,0.053543,0.001322,0.330411,0.003491,0.342174,0.111143,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,provenance_label_shift,0.416667,0.111578,0.4218,0.003305,0.387456,0.111675,0.38094,0.00577,0.282022,0.00383,0.177129,0.002251,0.162546,0.002357,0.08136,0.00217,0.156028,0.00145,0.20435,0.0,0.148773,0.0,0.071418,0.002004,0.101239,0.002176,0.080502,0.001786,0.056174,0.001398,0.339718,0.00299,0.421191,0.129182,10
embedding_diversity_selection,rh20t_human_robot_teleop,combined_catalog_gap,heldout_combined_catalog_gap,0.333333,0.153992,0.391775,0.004126,0.303485,0.147459,0.379182,0.005214,0.273189,0.00796,0.198264,0.002315,0.18241,0.002088,0.086838,0.001924,0.159554,0.001496,0.20771,0.0,0.150908,0.0,0.070148,0.001704,0.117599,0.00103,0.083207,0.00128,0.062019,0.000815,0.378491,0.002864,0.490951,0.149852,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,nominal_catalog,0.7,0.136002,0.621975,0.003704,0.728403,0.133271,0.422601,0.005413,0.313697,0.004938,0.028438,0.002462,0.039762,0.002731,0.022436,0.001736,0.145024,0.001262,0.18899,0.0,0.125919,0.0,0.030906,0.001652,0.035094,0.002249,0.028735,0.001333,0.026424,0.001518,0.069477,0.003663,0.174956,0.13256,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,task_shift,0.633333,0.117277,0.604321,0.003739,0.65969,0.113201,0.417932,0.0053,0.300943,0.00404,0.028953,0.002981,0.039475,0.001743,0.023697,0.002234,0.148497,0.001094,0.19427,0.0,0.129519,0.0,0.029047,0.001012,0.038845,0.001752,0.030204,0.001769,0.030694,0.00119,0.070408,0.003441,0.211787,0.113824,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,object_shift,0.566667,0.087111,0.596208,0.002483,0.593567,0.087508,0.409286,0.005333,0.303786,0.005,0.030267,0.002347,0.043977,0.002579,0.021992,0.001331,0.152008,0.001478,0.19715,0.0,0.131487,0.0,0.032493,0.001188,0.041541,0.002394,0.033576,0.002457,0.034186,0.000935,0.074245,0.003389,0.276284,0.117561,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,embodiment_shift,0.616667,0.109432,0.586441,0.002664,0.639791,0.109761,0.391627,0.003119,0.295873,0.005775,0.030448,0.002844,0.042786,0.002346,0.023847,0.001,0.153215,0.001933,0.19955,0.0,0.133162,0.0,0.031815,0.001539,0.061645,0.002179,0.036354,0.001953,0.035572,0.001442,0.074461,0.003457,0.212349,0.15316,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,mechanism_shift,0.616667,0.098,0.580762,0.003223,0.637968,0.098006,0.385093,0.003514,0.28455,0.007471,0.031409,0.001977,0.045504,0.001772,0.02257,0.000966,0.155182,0.001861,0.20243,0.0,0.13514,0.0,0.031606,0.00178,0.048256,0.001572,0.039212,0.001973,0.037215,0.00151,0.076822,0.00208,0.194633,0.144594,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,sensor_modality_shift,0.5,0.14609,0.576149,0.00386,0.520471,0.145561,0.382871,0.004632,0.282645,0.004615,0.029617,0.00214,0.047343,0.001868,0.024123,0.001425,0.156589,0.001958,0.20339,0.0,0.135828,0.0,0.031413,0.002038,0.051793,0.002052,0.040684,0.001933,0.039348,0.00123,0.077186,0.002927,0.33693,0.16338,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,provenance_label_shift,0.55,0.154377,0.572046,0.004079,0.568631,0.151894,0.384871,0.003422,0.28618,0.006196,0.030874,0.002448,0.047332,0.002628,0.024809,0.001515,0.156811,0.001758,0.20435,0.0,0.136826,0.0,0.032114,0.002709,0.053157,0.002049,0.056533,0.002817,0.040246,0.001349,0.078777,0.003905,0.285654,0.133974,10
embedding_diversity_selection,libero_instruction_manipulation,nominal_metadata,heldout_combined_catalog_gap,0.466667,0.160033,0.5577,0.003424,0.483336,0.159928,0.372809,0.003134,0.272358,0.005117,0.033951,0.001537,0.047465,0.003592,0.026037,0.001523,0.159591,0.001435,0.20771,0.0,0.139055,0.0,0.032606,0.002011,0.060348,0.001555,0.056296,0.002345,0.04374,0.001035,0.082568,0.003798,0.387589,0.150328,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,nominal_catalog,0.616667,0.098,0.603735,0.003758,0.64221,0.097274,0.422202,0.009356,0.313085,0.007655,0.052124,0.002355,0.049861,0.002455,0.026959,0.002316,0.144967,0.000841,0.18899,0.0,0.127056,0.0,0.034833,0.00181,0.037742,0.001849,0.031354,0.001866,0.027591,0.001241,0.102999,0.002714,0.189159,0.11666,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,task_shift,0.483333,0.113683,0.581425,0.003767,0.503654,0.114123,0.419333,0.002059,0.307176,0.005522,0.05798,0.002278,0.068666,0.002604,0.027273,0.002099,0.147908,0.001308,0.19427,0.0,0.130783,0.0,0.035743,0.002092,0.041947,0.002083,0.036454,0.002239,0.032126,0.001301,0.123116,0.003386,0.375243,0.15235,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,object_shift,0.533333,0.1809,0.570468,0.005327,0.54855,0.178948,0.415531,0.003085,0.294639,0.006872,0.056706,0.002277,0.078676,0.002855,0.030826,0.002206,0.151356,0.002262,0.19715,0.0,0.132827,0.0,0.035586,0.001821,0.045396,0.00223,0.037163,0.001823,0.036384,0.001247,0.131126,0.003955,0.36417,0.171294,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,embodiment_shift,0.55,0.109432,0.55646,0.004307,0.562208,0.109549,0.40294,0.004904,0.293182,0.008518,0.06259,0.00304,0.084677,0.002029,0.030899,0.002693,0.154126,0.002202,0.19955,0.0,0.134619,0.0,0.035944,0.002862,0.066741,0.001793,0.040866,0.001813,0.040074,0.000989,0.141548,0.004211,0.285519,0.139489,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,mechanism_shift,0.55,0.098,0.540211,0.004153,0.555734,0.097971,0.38166,0.006194,0.285951,0.007926,0.071352,0.002264,0.099277,0.001686,0.032401,0.002237,0.155394,0.001328,0.20243,0.0,0.13669,0.0,0.038531,0.0021,0.051116,0.002411,0.043404,0.001812,0.041115,0.001169,0.16201,0.003755,0.209175,0.097346,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,sensor_modality_shift,0.45,0.119778,0.537622,0.002664,0.455215,0.11975,0.385004,0.005113,0.283286,0.006041,0.070544,0.003301,0.102649,0.001405,0.032955,0.001248,0.156993,0.001738,0.20339,0.0,0.137454,0.0,0.036694,0.001333,0.057335,0.001966,0.042845,0.001886,0.042207,0.001653,0.164009,0.003318,0.225786,0.135026,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,provenance_label_shift,0.633333,0.094927,0.536563,0.004544,0.636948,0.095183,0.38161,0.002515,0.280234,0.005768,0.070775,0.001861,0.104728,0.001637,0.036338,0.001016,0.157719,0.002007,0.20435,0.0,0.139017,0.0,0.038279,0.002003,0.058762,0.001687,0.060064,0.001321,0.044789,0.001138,0.16749,0.003007,0.209992,0.081764,10
embedding_diversity_selection,libero_instruction_manipulation,contact_transition_gap,heldout_combined_catalog_gap,0.616667,0.109432,0.517467,0.00415,0.615086,0.109124,0.371275,0.00394,0.273928,0.005415,0.075758,0.002973,0.117372,0.002852,0.037878,0.002027,0.162132,0.00119,0.20771,0.0,0.141231,0.0,0.03731,0.002259,0.066721,0.002107,0.062312,0.001552,0.046625,0.001354,0.182726,0.004354,0.188391,0.093733,10
embedding_diversity_selection,libero_instruction_manipulation,force_tactile_gap,nominal_catalog,0.6,0.099798,0.602945,0.004121,0.625272,0.099697,0.424454,0.004702,0.311503,0.010604,0.052808,0.002994,0.048947,0.00182,0.029214,0.002053,0.145729,0.002163,0.18899,0.0,0.127597,0.0,0.036633,0.002347,0.039372,0.001479,0.032953,0.00162,0.028543,0.001265,0.104125,0.003649,0.295995,0.109429,10
embedding_diversity_selection,libero_instruction_manipulation,force_tactile_gap,task_shift,0.616667,0.109432,0.575559,0.003826,0.634615,0.109221,0.416611,0.00454,0.304827,0.007659,0.061304,0.00289,0.072463,0.002817,0.031579,0.001155,0.148892,0.001963,0.19427,0.0,0.131384,0.0,0.038841,0.001973,0.046079,0.001361,0.036798,0.001498,0.034604,0.001665,0.13144,0.003713,0.217851,0.101269,10
